step,vehicle_id,lane_index,position,speed
20,2,2,235.52427002365653,25.00036344608275
20,3,0,339.27250408218276,29.997766367696585
20,4,4,186.56362103933037,25.00076659467247
21,0,0,199.79486250823652,29.998348171666933
21,1,0,169.88930329738525,29.997973851525423
21,2,2,240.52433493542605,25.00025525980023
21,3,0,345.272105153615,29.998431248642866
21,4,4,191.5637579537698,25.000538403940062
22,0,0,205.79456749033673,29.998839868166627
22,1,0,175.88894142560008,29.998576971167374
22,2,2,245.5243805250365,25.00017927711621
22,3,0,351.27182497333143,29.998898215782095
22,4,4,196.56385411315662,25.000378138295353
23,0,0,211.79436028983645,29.999185202333763
23,1,0,181.88868727147934,29.999000561368582
23,2,2,250.524412544077,25.000125912048695
23,3,0,357.2716281937633,29.999226181728986
23,4,4,201.5639216489674,25.000265578610726
24,0,0,217.79421476630262,29.999427741556772
24,1,0,187.88850877091718,29.999298062305506
24,2,2,255.52443503207252,25.00008843205615
24,3,0,363.27148998918324,29.999456522695805
24,4,4,206.56396908152587,25.00018652434663
25,0,0,223.79411256047368,29.99959808460503
25,1,0,193.88838340426724,29.999507006722112
25,2,2,260.5244508261106,25.000062108659463
25,3,0,369.2713929236894,29.999618298518865
25,4,4,211.5640023949277,25.000131002010257
26,0,0,229.79404077805336,29.99971772197226
26,1,0,199.88829535526207,29.999653755064088
26,2,2,265.5244619187683,25.000043620896633
26,3,0,375.27132475149074,29.999731918850014
26,4,4,216.56402579199457,25.000092006898836
27,0,0,235.79399036296527,29.999801747119065
27,1,0,205.88823351563153,29.99975682111497
27,2,2,270.5244697094963,25.0000306363499
27,3,0,381.2712768719767,29.999811718040064
27,4,4,221.56400041889987,25.00006461938574
28,0,0,241.79395495483757,29.999860760665243
28,1,0,211.88819008368253,29.99982920769666
28,2,2,275.52447518117367,25.00002151688772
28,3,0,387.27124324466365,29.999867763561745
28,4,4,226.56347199567531,25.00004538425994
29,0,0,247.79393008657777,29.99990220776489
29,1,0,217.8881595800366,29.999880047106572
29,2,2,280.5244790241075,25.00001511199796
29,3,0,393.271219627127,29.999907126122924
29,4,4,231.56137685196967,25.00003187481631
30,0,0,253.7939126208041,29.999931317387688
30,1,0,223.88813815635112,29.99991575324906
30,2,2,285.52448172312273,25.00001061363917
30,3,0,399.2712030397761,29.999934771707732
30,4,4,236.55664151187855,25.000022386702266
31,0,0,259.79390035403304,29.999951762006166
31,1,0,229.88812310981206,29.999940830814154
31,2,2,290.5244836187274,25.000007454298018
31,3,0,405.2711913899494,29.99995418808554
31,4,4,241.54846689346468,25.000015722896517
32,0,0,265.7938917386877,29.99996612091517
32,1,0,235.88811254214679,29.999958443589637
32,2,2,295.5244849500712,25.00000523539175
32,3,0,411.2711832079038,29.999967824828254
32,4,4,246.5364058443076,25.00001104269275
33,0,0,271.79388568785527,29.99997620563589
33,1,0,241.8881051201377,29.999970813604794
33,2,2,300.52448588511646,25.000003676982956
33,3,0,417.27117746139163,29.999977402348513
33,4,4,251.52039586052328,25.000007755636062
34,0,0,277.79388143816226,29.99998328845758
34,1,0,247.88809990742348,29.999979501461805
34,2,2,305.52448654182865,25.000002582462653
34,3,0,423.27117342543244,29.999984128947105
34,4,4,256.50075830388016,25.000005447031086
35,0,0,283.793878453467,29.999988262949632
35,1,0,253.88809624636767,29.99998560322146
35,2,2,310.52448700305865,25.00000181374606
35,3,0,429.27117059084935,29.999988853252287
35,4,4,261.47816282302614,25.000003825624027
36,0,0,289.7938763572202,29.999991756694392
36,1,0,259.88809367509117,29.99998988868229
36,2,2,315.52448732699526,25.00000127385183
36,3,0,435.271168600031,29.999992171282813
36,4,4,266.45356031898064,25.000002686858025
37,0,0,295.79387488495905,29.999994210463004
37,1,0,265.8880918692015,29.999992898498398
37,2,2,320.52448755450627,25.000000894666854
37,3,0,441.2711672018156,29.9999945016417
37,4,4,271.4280911804457,25.000001887066265
38,0,0,301.79387385094293,29.999995933823126
38,1,0,271.8880906008675,29.99999501238845
38,2,2,325.63148359906813,26.488340820397024
38,3,0,447.2711662198043,29.999996138327234
38,4,4,276.40297729302625,25.00000132534695
39,0,0,307.7938731247204,29.99999714419402
39,1,0,277.8880897100759,29.999996497040996
39,2,2,331.00429837933655,27.533649519949623
39,3,0,453.2711655301063,29.999997287823792
39,4,4,281.37940717474436,25.000000930833526
40,0,0,313.7938726146711,29.999997994276185
40,1,0,283.8880890844446,29.99999753975993
40,2,2,336.56380615368147,28.267803229374767
40,3,0,459.27116504570944,29.999998095151962
40,4,4,286.35842389007837,25.000000653754135
41,0,0,319.7938722564472,29.999998591316057
41,1,0,289.8880886450437,29.999998272094768
41,2,2,342.25443438477146,28.783422844224802
41,3,0,465.27116470550203,29.99999866216434
41,4,4,291.34082529556747,25.000000459152425
42,0,0,325.7938720048551,29.999999010636245
42,1,0,295.8880883364384,29.99999878643693
42,2,2,348.0371527034519,29.145558979757336
42,3,0,471.27116446656345,29.999999060395258
42,4,4,296.3270856353449,25.000000322477423
43,0,0,331.7938718281539,29.999999305138214
43,1,0,301.88808811969506,29.99999914767587
43,2,2,353.88454883399294,29.399898762188965
43,3,0,477.2711642987493,29.99999934008556
43,4,4,301.3173063600165,25.000000226486197
44,0,0,337.793871704051,29.99999951197636
44,1,0,307.8880879674693,29.999999401385523
44,2,2,359.77737025900944,29.578529720494856
44,3,0,483.271164180888,29.999999536520995
44,4,4,306.3112020656284,25.000000159068495
45,0,0,343.7938716168896,29.999999657245397
45,1,0,313.88808786055625,29.99999957957392
45,2,2,365.7020953202007,29.703987951842755
45,3,0,489.2711640981102,29.99999967448388
45,4,4,311.3081245049051,25.000000111718887
46,0,0,349.7938715556733,29.999999759272484
46,1,0,319.8880877854678,29.99999970472133
46,2,2,371.6492273247685,29.792101277563088
46,3,0,495.27116403997275,29.999999771379624
46,4,4,316.30712379600226,25.000000078463742
47,0,0,355.79387151267923,29.99999983092937
47,1,0,325.8880877327308,29.99999979261635
47,2,2,377.61209644183117,29.853986082458576
47,3,0,501.2711639991409,29.999999839432604
47,4,4,321.30700145822215,25.000000055107595
48,0,0,361.7938714824831,29.999999881256294
48,1,0,331.888087695692,29.999999854347834
48,2,2,383.5860182359822,29.897449758873513
48,3,0,507.27116397046353,29.999999887228384
48,4,4,326.30699595307186,25.000000038703824
49,0,0,367.7938714612754,29.9999999166025
49,1,0,337.8880876696784,29.99999989770383
49,2,2,389.56770267851346,29.92797568798798
49,3,0,513.2711639503225,29.999999920796892
49,4,4,331.30699579782095,25.000000027182935
50,0,0,373.7938714463805,29.999999941427273
50,1,0,343.8880876514082,29.99999992815413
50,2,2,395.55483907710885,29.94941502366234
50,3,0,519.2711639361768,29.999999944373126
50,4,4,336.30699579790803,25.000000019091445
51,0,0,379.79387143591936,29.999999958862503
51,1,0,349.8880876385765,29.999999949540346
51,2,2,401.5458045587012,29.964472554341725
51,3,0,525.2711639262417,29.99999996093147
51,4,4,341.3069958011776,25.00000001340853
52,0,0,385.7938714285721,29.99999997110782
52,1,0,355.8880876295644,29.999999964560573
52,2,2,407.53945932766595,29.975047939400497
52,3,0,531.271163919264,29.99999997256092
52,4,4,346.30699580356827,25.00000000941724
53,0,0,391.793871423412,29.9999999797081
53,1,0,361.8880876232348,29.99999997510976
53,2,2,413.53500286910617,29.982475370333407
53,3,0,537.2711639143635,29.999999980728656
53,4,4,351.3069958052501,25.00000000661403
54,0,0,397.7938714197878,29.99999998574835
54,1,0,367.88808761878937,29.999999982518787
54,2,2,419.53187295582416,29.9876918924701
54,3,0,543.2711639109216,29.999999986465117
54,4,4,356.3069958064314,25.000000004645244
55,0,0,403.7938714172424,29.99999998999061
55,1,0,373.88808761566725,29.999999987722386
55,2,2,425.5296747176892,29.99135562269505
55,3,0,549.2711639085043,29.999999990494018
55,4,4,361.30699580726105,25.000000003262503
56,0,0,409.79387141545476,29.999999992970086
56,1,0,379.8880876134745,29.999999991377038
56,2,2,431.5281308247878,29.99392877753068
56,3,0,555.2711639068066,29.999999993323645
56,4,4,366.30699580784375,25.000000002291358
57,0,0,415.7938714141992,29.99999999506267
57,1,0,385.88808761193445,29.999999993943817
57,2,2,437.52704649945787,29.995735986413862
57,3,0,561.2711639056142,29.999999995310983
57,4,4,371.30699580825296,25.000000001609294
58,0,0,421.7938714133174,29.999999996532356
58,1,0,391.8880876108528,29.99999999574655
58,2,2,443.5262849431219,29.997005246973796
58,3,0,567.2711639047767,29.999999996706755
58,4,4,376.30699580854036,25.00000000113026
59,0,0,427.7938714126981,29.99999999756456
59,1,0,397.88808761009307,29.999999997012665
59,2,2,449.52575007776653,29.997896689232626
59,3,0,573.2711639041885,29.99999999768705
59,4,4,381.3069958087422,25.00000000079382
60,0,0,433.7938714122631,29.99999999828951
60,1,0,403.88808760955953,29.9999999979019
60,2,2,455.5253744247324,29.998522777622913
60,3,0,579.2711639037753,29.999999998375543
60,4,4,386.306995808884,25.000000000557524
61,0,0,439.79387141195764,29.99999999879867
61,1,0,409.8880876091848,29.999999998526434
61,2,2,461.52511059159997,29.998962499510196
61,3,0,585.2711639034851,29.999999998859092
61,4,4,391.3069958089836,25.000000000391566
62,0,0,445.7938714117431,29.99999999915627
62,1,0,415.88808760892164,29.999999998965066
62,2,2,467.52492529315856,29.999271330245843
62,3,0,591.2711639032813,29.999999999198703
62,4,4,396.30699580905355,25.00000000027501
63,0,0,451.79387141159236,29.99999999940742
63,1,0,421.8880876087368,29.999999999273133
63,2,2,473.52479515214077,29.99948823194221
63,3,0,597.2711639031381,29.999999999437225
63,4,4,401.30699580910266,25.000000000193147
64,0,0,457.7938714114865,29.999999999583814
64,1,0,427.88808760860695,29.9999999994895
64,2,2,479.5247037499444,29.99964056893609
64,3,0,603.2711639030376,29.999999999604746
64,4,4,406.30699580913716,25.000000000135653
65,0,0,463.79387141141217,29.999999999707697
65,1,0,433.8880876085158,29.99999999964146
65,2,2,485.5246395552606,29.99974756007583
65,3,0,609.271163902967,29.9999999997224
65,4,4,411.3069958091614,25.000000000095273
66,0,0,469.79387141135993,29.999999999794706
66,1,0,439.88808760845177,29.999999999748184
66,2,2,491.52459446928236,29.99982270337287
66,3,0,615.2711639029174,29.999999999805034
66,4,4,416.3069958091784,25.000000000066912
67,0,0,471.79387141134623,29.99999999981752
67,1,0,441.888087608435,29.999999999776165
67,2,2,493.52458264950724,29.99984240299811
67,3,0,617.2711639029044,29.9999999998267
67,4,4,417.9736624758495,0
