step,vehicle_id,lane_index,position,speed
5,2,0,159.7328382108998,25.17754238230035
5,3,0,220.99248342746984,25.17774144237144
5,4,1,220.284773565755,25.038195956349618
5,5,1,70.0785457096711,25.080742235443395
5,6,1,41.07708938165637,25.005527390790256
5,7,1,99.64600201281547,25.210182842993465
5,8,2,134.31920423422292,25.129868197242487
5,9,2,186.08635376451005,25.149136968015416
5,10,2,36.110827510403254,25.149759305816566
5,11,2,226.7674721061733,25.08131854860328
6,0,0,46.26728401790778,25.039017779338376
6,1,0,197.25786687310742,25.143652281469585
6,2,0,164.7645474265041,25.124693689626582
6,3,0,226.02422819536662,25.124833495876786
6,4,1,225.29159539499602,25.02682624094788
6,5,1,75.0929663393758,25.05670785260222
6,6,1,46.07807657820081,25.003882063216203
6,7,1,104.68354084156411,25.147618128412418
6,8,2,139.34239880113785,25.091210585717633
6,9,2,191.11298974974406,25.104743659292033
6,10,2,41.13757464568077,25.10518074702069
6,11,2,231.77979454665837,25.057112615754292
7,0,0,51.27425262541101,25.027403433499657
7,1,0,202.28352328881022,25.100891588631587
7,2,0,169.78681782209992,25.087576363633485
7,3,0,231.04652356047384,25.087674554031434
7,4,1,230.2963865837085,25.018840926427043
7,5,1,80.10309440852369,25.039827737355743
7,6,1,51.07876991788634,25.002726497073656
7,7,1,109.70990556079498,25.103676929694316
7,8,2,144.35868908681746,25.06406010958495
7,9,2,196.13169705350242,25.073564819694816
7,10,2,46.15636001366718,25.073871800376672
7,11,2,236.78510507513528,25.040112015454316
8,0,0,56.27914690118831,25.019246307204146
8,1,0,207.30154260957815,25.07085938735168
8,2,0,174.80245903272416,25.061507679259734
8,3,0,236.062182307984,25.061576641514534
8,4,1,235.2997515886753,25.0132325848157
8,5,1,85.11020767519544,25.0279722929028
8,6,1,56.07925687250772,25.001914906038014
8,7,1,114.72842234576919,25.072815621403965
8,8,2,149.37013027511372,25.044991462424544
8,9,2,201.1448357908471,25.05166692412037
8,10,2,51.16955357801429,25.051882526464823
8,11,2,241.78390537076132,25.028171950497406
9,0,0,61.282584307495554,25.013517296692076
9,1,0,212.31419815447964,25.049766812515855
9,2,0,179.81344435486355,25.043198809027412
9,3,0,241.07317994683882,25.0432472434231
9,4,1,240.3021149392144,25.00929366725053
9,5,1,90.11520354973034,25.01964583534463
9,6,1,61.079598876302164,25.001344899713942
9,7,1,119.74142727568248,25.05114073821513
9,8,2,154.37816578733276,25.03159894205949
9,9,2,206.15406354601924,25.036287332166843
9,10,2,56.17881983994258,25.036438756584346
9,11,2,246.77667110215876,25.019786061254692
10,0,0,66.2849985078101,25.009493629501158
10,1,0,217.3230865481553,25.0349528230564
10,2,0,184.8211596977104,25.030339904282627
10,3,0,246.0809039401086,25.030373921306758
10,4,1,245.30377479583444,25.00652723955044
10,5,1,95.1187123120923,25.01379789807469
10,6,1,66.07983907649799,25.000944566054237
10,7,1,124.75056105361885,25.03591777498785
10,8,2,159.38380938439195,25.02219294696085
10,9,2,211.16054449341036,25.025485753181652
10,10,2,61.18532783185928,25.025592103389826
10,11,2,251.7639952923845,25.013896383213172
11,0,0,71.2866940778527,25.00666767943017
11,1,0,222.3293291511209,25.024548484780354
11,2,0,189.82657842958642,25.02130868448931
11,3,0,251.0863287474531,25.021332575732593
11,4,1,250.30494056619037,25.00458428895724
11,5,1,100.12117662804472,25.00969070482063
11,6,1,71.0800077767727,25.000663398929724
11,7,1,129.75697599779366,25.02522620136321
11,8,2,164.38777306298496,25.0155868159725
11,9,2,216.16509626990452,25.017899459024697
11,10,2,66.18989860258817,25.01797415217502
11,11,2,256.7466650351669,25.00975987408113
12,0,0,76.28788493088673,25.00468292437345
12,1,0,227.33371353070717,25.017241185469878
12,2,0,194.83038417817423,25.014965770176303
12,3,0,256.09013876303663,25.014982549760067
12,4,1,255.3057593239712,25.003219692655836
12,5,1,105.12290739590158,25.006806091725874
12,6,1,76.08012626036756,25.000465926271634
12,7,1,134.76148141811944,25.01771716748692
12,8,2,169.39055688114632,25.010947119036928
12,9,2,221.1682630762197,25.012571362168234
12,10,2,71.19310880096018,25.01262382155502
12,11,2,261.7256801011107,25.006854671508282
13,0,0,81.28872130503409,25.003288967461188
13,1,0,232.33679282062238,25.012109035611218
13,2,0,199.83305707704523,25.010510938724646
13,3,0,261.09281465875506,25.010522723562627
13,4,1,260.3063343637295,25.002261293058694
13,5,1,110.12412296948554,25.0047801357526
13,6,1,81.08020947518317,25.000327234912312
13,7,1,139.76464571881462,25.012443332994927
13,8,2,174.39251204561631,25.007688511586977
13,9,2,226.1700456459227,25.00882926945149
13,10,2,76.19536342587989,25.008866113355516
13,11,2,266.7022238709963,25.004814254886476
14,0,0,86.28930871732962,25.002309946968623
14,1,0,237.33895550434883,25.008504562733805
14,2,0,204.83493433935243,25.007382168212647
14,3,0,266.09469402584403,25.007390445081022
14,4,1,265.3067382325309,25.001588178389646
14,5,1,115.12497670566523,25.003357242119797
14,6,1,86.08026791960783,25.000229827537865
14,7,1,144.76686810832894,25.00873935047106
14,8,2,179.39388522011373,25.0053998874246
14,9,2,231.1696845126059,25.006201078133284
14,10,2,81.19694692102239,25.00622695478467
14,11,2,271.6775983032809,25.003381205078018
15,0,0,91.28972127575942,25.001622349585645
15,1,0,242.3404744262527,25.00597302622731
15,2,0,209.83625280067105,25.005184732681585
15,3,0,271.09601396541814,25.005190545790786
15,4,1,270.3070218824984,25.001115428443757
15,5,1,120.12557631187099,25.002357898443535
15,6,1,91.08030896699525,25.000161415225495
15,7,1,149.76842896351596,25.006137925159372
15,8,2,184.39484964445214,25.00379251352729
15,9,2,236.1662899807996,25.00435521536933
15,10,2,86.19805906027199,25.004373389368656
15,11,2,276.65313492595203,25.002374728394987
16,0,0,96.29001102873069,25.001139427966873
16,1,0,247.341541213653,25.00419504722686
16,2,0,214.83717879819523,25.003641403474585
16,3,0,276.09694100116843,25.00364548620697
16,4,1,275.3072210989365,25.000783401046917
16,5,1,125.12599743447367,25.00165602743908
16,6,1,96.08033779588737,25.000113367071954
16,7,1,154.7695252020012,25.004310861017284
16,8,2,189.39552699048951,25.002663603464985
16,9,2,241.15917751294313,25.00305880695349
16,10,2,91.19884015121274,25.00307157113409
16,11,2,281.6300936472726,25.0016678476519
17,0,0,101.29021453150337,25.000800256679067
17,1,0,252.34229045254042,25.00294631574781
17,2,0,219.83782915585283,25.002557474045247
17,3,0,281.0975920880054,25.002560341478695
17,4,1,280.30736101500827,25.000550207593996
17,5,1,130.12629320233728,25.00116308099974
17,6,1,101.08035804333974,25.000079621318022
17,7,1,159.77029512532692,25.003027655474416
17,8,2,194.3960027122606,25.001870733846463
17,9,2,246.1479689383869,25.002148297887775
17,10,2,96.19938873634533,25.00215726257977
17,11,2,286.60956074792625,25.001171382712997
18,0,0,106.29035745800489,25.000562045843186
18,1,0,257.3428166669579,25.002069291718627
18,2,0,224.8382859228222,25.001796195762918
18,3,0,286.09804936710077,25.001798209653074
18,4,1,285.3074592825374,25.000386428378775
18,5,1,135.1265009295611,25.000816868960037
18,6,1,106.08037226377267,25.00005592059647
18,7,1,164.77083586708656,25.002126419208366
18,8,2,199.39633682686528,25.001313876172002
18,9,2,251.1326402168039,25.001508818269603
18,10,2,101.19977402521761,25.001515114459316
18,11,2,291.59235679773155,25.000822699518594
19,0,0,111.29045783985507,25.00039474275955
19,1,0,262.343186244162,25.00145332971185
19,2,0,229.83860672486378,25.00126152569357
19,3,0,291.09837052882483,25.001262940112994
19,4,1,290.3075282989639,25.00027140100128
19,5,1,140.1266468230297,25.000573713179065
19,6,1,111.08038225123722,25.000039274822214
19,7,1,169.77121564730732,25.00149345217378
19,8,2,204.39657148623095,25.00092277722917
19,9,2,256.1135320490177,25.001059691294977
19,10,2,106.20004462590705,25.00106411331025
19,11,2,296.578964325955,25.000577808166693
20,0,0,116.29052834123681,25.00027724045664
20,1,0,267.34344581004467,25.001020719907363
20,2,0,234.83883203439095,25.000886009814963
20,3,0,296.0985960909685,25.00088700320693
20,4,1,295.3075767714061,25.00019061359761
20,5,1,145.12674928867568,25.000402937102443
20,6,1,116.0803892657528,25.00002758396293
20,7,1,174.77148237909475,25.001048899194753
20,8,2,209.39673629500356,25.00064809594148
20,9,2,261.0913230102203,25.000744255065882
20,10,2,111.20023467742007,25.000747360788544
20,11,2,301.5694836421219,25.000405813143136
21,0,0,121.29057785661054,25.000194714833743
21,1,0,272.34362811146025,25.000716884214775
21,2,0,239.83899027647314,25.00062227301133
21,3,0,301.0987545104713,25.000622970702263
21,4,1,300.3076108151515,25.000133874021916
21,5,1,150.1268212535738,25.00028299560556
21,6,1,121.08039419227129,25.000019373098795
21,7,1,179.77166971335419,25.000736675428964
21,8,2,214.39685204547212,25.00045517849388
21,9,2,266.066969012208,25.000522714120343
21,10,2,116.20036815667201,25.000524895368635
21,11,2,306.5636230032814,25.000285015540857
22,0,0,126.29061263284011,25.000136754451134
22,1,0,277.343756147571,25.000503490696797
22,2,0,244.83910141494513,25.000437042224693
22,3,0,306.09886577355144,25.000437532235335
22,4,1,305.307634725162,25.00009402400442
22,5,1,155.1268717968219,25.000198756858772
22,6,1,126.08039765232267,25.000013606346478
22,7,1,184.77180128419212,25.000517390699077
22,8,2,219.39692613266408,25.00031968640448
22,9,2,271.0416161711021,25.000367118833495
22,10,2,121.20046190341687,25.00036865079388
22,11,2,311.5607262046198,25.000200175523894
23,0,0,131.29063705729763,25.000096047021923
23,1,0,282.3438460714239,25.000353617608724
23,2,0,249.83917947104615,25.00030694872297
23,3,0,311.09894391716875,25.000307292873103
23,4,1,310.30765151792656,25.00006603606346
23,5,1,160.12690729496046,25.0001395932945
23,6,1,131.08040008242736,25.00000955617201
23,7,1,189.7718936905968,25.00036338002459
23,8,2,224.39677076422402,25.000224525979554
23,9,2,276.01649586162847,25.000257839290462
23,10,2,126.20052774475207,25.000258915235207
23,11,2,316.5598367177624,25.00014058966836
24,0,0,136.29065421137477,25.000067456893312
24,1,0,287.34390922781984,25.000248356948788
24,2,0,254.8392342923407,25.00021557989871
24,3,0,316.09899879992884,25.00021582160635
24,4,1,315.3076633120218,25.000046379237986
24,5,1,165.12693222643776,25.000098040832352
24,6,1,136.08040178916752,25.00000671160503
24,7,1,194.7719585905683,25.000255213405474
24,8,2,229.39553049223295,25.000157691771648
24,9,2,280.99281152938465,25.000181088774646
24,10,2,131.2005739872262,25.00018184444503
24,11,2,321.5597570898534,25.00009874061756
25,0,0,141.29066625923144,25.0000473771322
25,1,0,292.3439535845753,25.000174429023016
25,2,0,259.839272795088,25.000151408653142
25,3,0,321.0990373458454,25.000151578412144
25,4,1,320.30767159539187,25.000032573621194
25,5,1,170.12694973661112,25.000068857210103
25,6,1,141.08040298786574,25.00000471377473
25,7,1,199.77200417189258,25.00017924453169
25,8,2,234.3920784913339,25.00011075197131
25,9,2,285.97162708946325,25.00012718443432
25,10,2,136.20060646479374,25.00012771516578
25,11,2,326.66676563490256,26.488409540735514
26,0,0,146.29067472082625,25.000033274474195
26,1,0,297.34398473774235,25.000122507077894
26,2,0,264.8392998367981,25.000106339136366
26,3,0,326.0990644178745,25.000106458363533
26,4,1,325.2006815282937,23.511682685451373
26,5,1,175.1269620345655,25.00004836061944
26,6,1,146.08040382974977,25.000003310634654
26,7,1,204.77203618511345,25.000125889163545
26,8,2,239.38548638821428,25.00007778464926
26,9,2,290.95376661650124,25.00008932569324
26,10,2,141.20062927482746,25.00008969844291
26,11,2,332.0395925536624,27.533697784439756
27,0,0,151.2906806636747,25.000023369726733
27,1,0,302.3440066176073,25.000086040636326
27,2,0,269.8393188290554,25.000074685374237
27,3,0,331.0990834314258,25.00007476911129
27,4,1,329.7208750614155,20.978026796915092
27,5,1,180.12697067181196,25.000033965208715
27,6,1,151.08040442103183,25.00000232516453
27,7,1,209.77205866902167,25.000088415983175
27,8,2,244.3751509511334,25.000054630645295
27,9,2,295.9397344970617,25.00006273628935
27,10,2,146.2006452950432,25.000062998083358
27,11,2,337.59910894622396,28.267837127068802
28,0,0,156.29068483752712,25.00001641330602
28,1,0,307.3440219845358,25.00006042908889
28,2,0,274.83933216792474,25.00005245392539
28,3,0,336.09909678525065,25.0000525127366
28,4,1,333.68155968275755,17.71021909467836
28,5,1,185.1269767380262,25.000023854851662
28,6,1,156.08040483630813,25.000001633037364
28,7,1,214.77207446018906,25.0000620973709
28,8,2,249.3608424848222,25.000038368848273
28,9,2,300.92966409874,25.00004406170116
28,10,2,151.2006565465527,25.000044245567462
28,11,2,343.28974323146304,28.783446651658746
29,0,0,161.2906877689571,25.000011527589415
29,1,0,312.34403277722083,25.000042441280538
29,2,0,279.839341536239,25.000036840068315
29,3,0,341.0991061640686,25.000036881373305
29,4,1,337.05861115892645,15.415133301063541
29,5,1,190.12698099852233,25.000016754024763
29,6,1,161.08040512796995,25.000001146934338
29,7,1,219.7720855508306,25.000043612968316
29,8,2,254.34271930887402,25.000026947668474
29,9,2,305.9233010860258,25.000030945941006
29,10,2,156.20066444884748,25.000031075076187
29,11,2,349.07246580217077,29.14557570047912
30,0,0,166.29068982779404,25.000008096194488
30,1,0,317.34404035726845,25.000029807867815
30,2,0,284.8393481159055,25.000025873957448
30,3,0,346.0991127511122,25.00002590296726
30,4,1,340.0257584233962,13.8032211936139
30,5,1,195.12698399080492,25.000011766887077
30,6,1,166.08040533281337,25.000000805528643
30,7,1,224.77209334014267,25.000030630781588
30,8,2,259.3213073080029,25.000018926208856
30,9,2,310.9200246305251,25.00002173432345
30,10,2,161.20066999888166,25.000021825019214
30,11,2,354.91986491904646,29.399910505686297
31,0,0,171.29069127378102,25.000005686216156
31,1,0,322.3440456809782,25.00002093501827
31,2,0,289.83935273701564,25.00001817210729
31,3,0,351.0991173774035,25.000018192481807
31,4,1,342.70501685879884,12.671123801276156
31,5,1,200.12698609238066,25.00000826426088
31,6,1,171.08040547668142,25.000000565748515
31,7,1,229.77209881082547,25.000021512976915
31,8,2,264.297445955653,25.00001329248139
31,9,2,315.91890598524424,25.000015264710022
31,10,2,166.2006738968481,25.00001532840856
31,11,2,360.8126884414612,29.578537968328376
32,0,0,176.2906922893439,25.000003993611344
32,1,0,327.3440494199897,25.000014703332447
32,2,0,294.8393559825689,25.00001276285176
32,3,0,356.0991206265957,25.000012777161437
32,4,1,345.18208176816256,11.876015619003281
32,5,1,205.12698756838446,25.000005804254556
32,6,1,176.08040557772458,25.000000397343268
32,7,1,234.77210265306084,25.000015109251276
32,8,2,269.2722063617284,25.000009335734532
32,9,2,320.91875475712015,25.000010720893734
32,10,2,171.2006766345145,25.00001076563125
32,11,2,366.7374149757223,29.70399374455985
33,0,0,181.29069300260616,25.00000280484089
33,1,0,332.34405204601694,25.00001032662032
33,2,0,299.8393582620248,25.00000896375871
33,3,0,361.0991229086072,25.000008973808853
33,4,1,347.5171397017623,11.317585729670343
33,5,1,210.1269886050291,25.00000407651349
33,6,1,181.08040564869043,25.000000279066874
33,7,1,239.77210535158557,25.000010611710085
33,8,2,274.2467892418281,25.000006556784747
33,9,2,325.811754171011,23.51166733758243
33,10,2,176.20067855726512,25.000007561046914
33,11,2,372.6845480148741,29.792105345973447
34,0,0,186.29069350355306,25.000001969929404
34,1,0,337.3440538903598,25.000007252715506
34,2,0,304.83935986295944,25.000006295534238
34,3,0,366.0991245113369,25.000006302592777
34,4,1,349.7524615975141,10.925382570083972
34,5,1,215.12698933309775,25.000002863065717
34,6,1,186.08040569853202,25.000000195997586
34,7,1,244.77210724684574,25.000007452943162
34,8,2,279.2224118835217,25.000004605039493
34,9,2,330.33194475427007,20.97801601761619
34,10,2,181.20067990767433,25.00000531036491
34,11,2,378.64741785855824,29.8539889398332
35,0,0,191.2906938553841,25.000001383544383
35,1,0,342.34405518570077,25.000005093813908
35,2,0,309.83936098734705,25.000004421554912
35,3,0,371.0991256369852,25.000004426512348
35,4,1,351.91773568616287,10.649925755669402
35,5,1,220.12698984444364,25.000002010822563
35,6,1,191.08040573353733,25.00000013765537
35,7,1,249.77210857794753,25.00000523444019
35,8,2,284.20019368912057,25.000003234266423
35,9,2,334.2926274393311,17.71021152403222
35,10,2,186.20068085610987,25.000003729639005
35,11,2,384.6213401630388,29.89745176569904
36,0,0,196.29069410248624,25.00000097170744
36,1,0,347.34405609546013,25.000003577548313
36,2,0,314.8393617770404,25.000003105399337
36,3,0,376.09912642756393,25.000003108881103
36,4,1,354.03381296104374,10.456463630867948
36,5,1,225.12699020357823,25.000001412264954
36,6,1,196.0804057581227,25.000000096679766
36,7,1,254.77210951282285,25.00000367631465
36,8,2,289.18104994104755,25.000002271528682
36,9,2,337.6696775623982,15.415127983956786
36,10,2,191.20068152222646,25.00000261944468
36,11,2,390.4960290792171,28.439636905401795
37,0,0,201.29069427603397,25.00000068246119
37,1,0,352.3440567344132,25.000002512626523
37,2,0,319.83936233166725,25.00000218102121
37,3,0,381.09912698281266,25.000002183466563
37,4,1,356.11533774120693,10.320588997262536
37,5,1,230.12699045580993,25.000000991878817
37,6,1,201.0804057753898,25.000000067901293
37,7,1,259.77211016941567,25.00000258199328
37,8,2,294.165603104042,25.000001595367195
37,9,2,340.6368238771067,13.803217459239882
37,10,2,196.20068199006144,25.00000183971972
37,11,2,396.0033551767251,25.927426742888503
38,0,0,206.2906943979221,25.000000479314306
38,1,0,357.3440571831704,25.000001764697913
38,2,0,324.8393627211994,25.0000015318009
38,3,0,386.09912737278154,25.000001533518358
38,4,1,358.1725951999773,10.22515989931196
38,5,1,235.1269906329603,25.000000696628195
38,6,1,206.08040578751704,25.000000047689248
38,7,1,264.77211063056177,25.000001813416404
38,8,2,299.1541201245736,25.00000112047737
38,9,2,343.3160816455281,12.671121178505924
38,10,2,201.20068231863692,25.00000129209396
38,11,2,400.95500258677185,22.674681059477248
39,0,0,211.29069448352803,25.000000336637754
39,1,0,362.34405749834684,25.000001239403744
39,2,0,329.8393629947803,25.00000107583273
39,3,0,391.09912764666916,25.000001077038956
39,4,1,360.2128089433112,10.158136993755452
39,5,1,240.12699075737865,25.00000048926425
39,6,1,211.08040579603434,25.000000033493684
39,7,1,269.7721109544394,25.0000012736203
39,8,2,304.1464825962941,25.00000078694707
39,9,2,345.79314608645933,11.87601377694792
39,10,2,206.20068254940597,25.000000907478885
39,11,2,405.21871105583074,18.901833611045745
40,0,0,216.2906945436518,25.000000236431454
40,1,0,367.3440577197054,25.000000870472864
40,2,0,334.8393631869249,25.000000755591714
40,3,0,396.0991278390292,25.000000756438883
40,4,1,362.2410523405498,10.111064665024406
40,5,1,245.12699084476165,25.00000034362592
40,6,1,216.08040580201634,25.000000023523686
40,7,1,274.77211118190905,25.000000894504243
40,8,2,309.14219414032766,25.000000552698076
40,9,2,348.1282036910658,11.317584435935988
40,10,2,211.20068271148244,25.000000637351423
40,11,1,407.62160965306714,16.25204226180442
41,0,0,221.29069458587867,25.00000016605337
41,1,0,372.3440578751726,25.00000061136091
41,2,0,339.8393633218742,25.00000053067621
41,3,0,401.09912797412983,25.000000531271205
41,4,1,364.26088858113445,10.078004264050064
41,5,1,250.12699090613353,25.000000241339464
41,6,1,221.0804058062177,25.00000001652144
41,7,1,279.7721113416682,25.00000062823892
41,8,2,314.14042587525825,25.000000388177526
41,9,2,350.36352535575537,10.925381661452983
41,10,2,216.20068282531395,25.000000447632274
41,11,1,410.7606475557525,15.879349297728208
42,0,0,226.29069461553595,25.000000116624587
42,1,0,377.3440579843621,25.000000429378307
42,2,0,344.83936341665344,25.000000372710865
42,3,0,406.0991280690153,25.000000373128746
42,4,1,366.2748202068948,10.05478488778276
42,5,1,255.12699094923695,25.000000169500417
42,6,1,226.08040580916844,25.000000011603536
42,7,1,284.77211145387224,25.000000441232274
42,8,2,319.14009667816566,25.000000272629485
42,9,2,352.52879928212184,10.649925117508817
42,10,2,221.20065202990088,25.000000314386455
42,11,1,414.0101572680925,17.10593530924121
43,0,0,231.29069463636523,25.000000081909175
43,1,0,382.34405806104945,25.00000030156611
43,2,0,349.8393634832199,25.000000261766754
43,3,0,411.09912813565643,25.000000262060244
43,4,1,368.2846048329433,10.038477177702022
43,5,1,260.12699097950986,25.000000119045563
43,6,1,231.08040581124087,25.000000008149534
43,7,1,289.77211153267666,25.00000030989153
43,8,2,324.140059810085,25.000000191476403
43,9,2,354.6448764430267,10.45646318266737
43,10,2,226.20018375492137,25.000000220803653
43,11,1,417.598709357405,19.455746060811386
44,0,0,236.29069465099428,25.00000005752743
44,1,0,387.3440581149094,25.00000021179952
44,2,0,354.83936352997165,25.000000183847156
44,3,0,416.09912818246056,25.000000184053288
44,4,1,370.2914768885493,10.027023751691956
44,5,1,265.1269910007715,25.000000083609503
44,6,1,236.08040581269637,25.000000005723678
44,7,1,294.77211158802356,25.000000217646726
44,8,2,329.0330628910425,23.5116599424361
44,9,2,356.72640114314095,10.320588682476945
44,10,2,231.1982341519209,25.000000155077462
44,11,1,421.71529655836275,22.594433447373703
45,0,0,241.29069466126873,25.000000040403354
45,1,0,392.344058152737,25.000000148753575
45,2,0,359.8393635628069,25.000000129121734
45,3,0,421.09912821533266,25.000000129266507
45,4,1,372.403299237617,11.507319836579262
45,5,1,270.1269910157043,25.000000058721625
45,6,1,241.0804058137186,25.000000004019924
45,7,1,299.7721116268954,25.000000152860252
45,8,2,333.55325232837595,20.978010823768564
45,9,2,358.78365854569034,10.225159678227978
45,10,2,236.19371607093757,25.00000010891586
45,11,1,426.3926387116371,24.798833916399637
46,0,0,246.29069466848478,25.000000028376565
46,1,0,397.3440581793045,25.00000010447439
46,2,0,364.8393635858681,25.00000009068632
46,3,0,426.0991282384198,25.000000090787996
46,4,1,374.8864995705698,14.035319281657863
46,5,1,275.126991026192,25.000000041242075
46,6,1,246.0804058144366,25.00000000282332
46,7,1,304.77211165419635,25.00000010735864
46,8,2,337.51393409509166,17.710207876227027
46,9,2,360.82387224953845,10.158136838481106
46,10,2,241.1858069839166,25.000000076495088
46,11,1,431.46370528823115,26.347054821943228
47,0,0,251.29069467355285,25.00000001992977
47,1,0,402.34405819796376,25.000000073375702
47,2,0,369.8393636020648,25.0000000636919
47,3,0,431.0991282546346,25.000000063763313
47,4,1,377.92819856984534,17.29915428286533
47,5,1,280.1269910335579,25.000000028965626
47,6,1,251.08040581494086,25.00000000198291
47,7,1,309.77211167337066,25.000000075401406
47,8,2,340.8909835674762,15.415125421986609
47,9,2,362.8521156190449,10.11106455597027
47,10,2,246.174032364204,25.000000053724946
47,11,1,436.8112862475779,27.434419847510195
48,0,0,256.2906946771123,25.00000001399731
48,1,0,407.3440582110687,25.0000000515341
48,2,0,374.8393636134402,25.000000044732857
48,3,0,436.0991282660228,25.000000044783015
48,4,1,381.6598170713942,21.079790113617353
48,5,1,285.12699103873115,25.000000020343485
48,6,1,256.080405815295,25.00000000139266
48,7,1,314.77211168683743,25.000000052956818
48,8,2,343.85812942471654,13.803215659886343
48,9,2,364.8719518401524,10.078004187457857
48,10,2,251.1583010448439,25.000000037732747
48,11,1,442.35307152038075,28.198111058882333
49,0,0,261.2906946796123,25.00000000983076
49,1,0,412.34405822027276,25.000000036194045
49,2,0,379.8393636214295,25.000000031417315
49,3,0,441.0991282740211,25.00000003145254
49,4,1,386.06666024394974,23.735051492691476
49,5,1,290.1269910423645,25.00000001428788
49,6,1,261.08040581554377,25.000000000978112
49,7,1,319.77211169629555,25.000000037193267
49,8,2,346.5373868717878,12.671119914762425
49,9,2,366.8858834522333,10.054784833989608
49,10,2,256.1389070332932,25.000000026500913
49,11,1,448.03125267245935,28.7344758054153
50,0,0,266.29069468136805,25.000000006904457
50,1,0,417.344058226737,25.000000025420235
50,2,0,384.83936362704065,25.000000022065386
50,3,0,446.0991282796386,25.000000022090124
50,4,1,390.9477352842082,25.59992642559401
50,5,1,295.1269910449164,25.00000001003484
50,6,1,266.08040581571845,25.00000000068696
50,7,1,324.7721117029383,25.00000002612202
50,8,2,349.0144510870164,11.876012889380469
50,9,2,368.89566806867424,10.03847713992137
50,10,2,261.11649640157526,25.00000001861244
50,11,1,453.8052290097228,29.111181909976178
51,0,0,271.2906946826012,25.00000000484922
51,1,0,422.3440582312771,25.000000017853445
51,2,0,389.83936363098155,25.000000015497225
51,3,0,451.0991282835839,25.0000000155146
51,4,1,396.16187852235953,26.909687695341745
51,5,1,300.12699104670867,25.000000007047788
51,6,1,271.0804058158411,25.000000000482473
51,7,1,329.66511582283,23.511659826302434
51,8,2,351.3495085331032,11.317583812569
51,9,2,370.9025401175326,10.027023725157397
51,10,2,266.09200232521437,25.00000001307211
51,11,1,459.64648536730704,29.375754647335807
52,0,0,276.2906946834673,25.000000003405763
52,1,0,427.3440582344657,25.000000012539047
52,2,0,394.8393636337494,25.000000010884193
52,3,0,456.09912828635487,25.0000000108964
52,4,1,401.60994620128065,27.82957489713988
52,5,1,305.1269910479674,25.000000004949886
52,6,1,276.08040581592735,25.000000000338858
52,7,1,334.1853052732889,20.978010742204177
52,8,2,353.5848300864591,10.925381223642425
52,9,2,372.90736657708743,10.018979625899298
52,10,2,271.06655482969614,25.00000000918096
